Forecasting models,0,1,2,3,4,5,6,7,8,9,10,11
HA,,,,0.5997392438070405,,,,,,0.6415094339622641,,
SVR,-0.895920753000945,-1.162184526034306,0.8774197406138993,0.45371577574967403,-1.6365954438769157,0.9491424858763468,-0.903496031342945,-1.0845200963046373,0.8609328692353782,0.42318059299191374,-0.32449056079039956,0.6272166663014334
KNR,-0.026435667965498455,0.9079195450372964,0.1819603652193591,0.5880052151238592,2.379419564791769,0.008669963442001438,-0.05955990361423691,-1.0275317147457033,0.8479149202156495,0.6118598382749326,0.8445598531775015,0.19917831611053582
AdaBoost,-0.13004631263606536,1.4427894305859437,0.07453989872693834,0.5189048239895697,-0.1933144854624573,0.5766436587303618,-1.035667886958708,-0.842835671686794,0.8003398226476033,0.5525606469002695,1.134345815765429,0.12832475899640583
XGBoost,-0.9038747506918576,-0.6648044140211067,0.7469122004706846,0.5071707953063885,-0.6424449635303998,0.73970784340608,-1.2052075241549627,-1.7562277946592046,0.9604752397099605,0.5283018867924528,0.05001453878495516,0.48005540127334956
Combination,-0.09156720496762394,-0.04600383095253237,0.5183464017571857,0.5498652291105122,-0.13677899160163667,0.5543972550853564,-0.21685014974487338,-1.911771302045887,0.9720472328903642,0.5498652291105122,-0.13677899160163667,0.5543972550853564
